DEA,expression_type,MVI,Normalization,label
proDA,pro_LFQ,No_MVI,No_norm,2.0
limma,pro_LFQ,MinDet,vsn,2.0
msqrob2,pep_LFQ,nbavg,center.mean,2.0
DEqMS,pro_LFQ,bpca,vsn,2.0
plgem,sc,nbavg,center.median,2.0
msqrob2,pep_LFQ,min,quantiles,2.0
ROTS,pro_LFQ,MLE,quantiles,2.0
ROTS,pro_LFQ,bpca,quantiles,2.0
DEP,pro_LFQ,mice,quantiles,2.0
msqrob2,pep_LFQ,MLE,quantiles,2.0
DEqMS,pro_inten,missForest,vsn,2.0
msqrob2,pep_inten,MinDet,center.median,2.0
msqrob2,pep_inten,MLE,center.mean,2.0
siggenes,pro_inten,missForest,center.median,2.0
limma,pro_LFQ,MLE,max,2.0
DEqMS,pro_LFQ,nbavg,quantiles,2.0
siggenes,pro_inten,MLE,quantiles,2.0
limma,pro_inten,min,center.median,2.0
ROTS,pro_LFQ,mice,center.median,2.0
DEP,pro_LFQ,No_MVI,No_norm,2.0
SAM,pro_inten,MLE,No_norm,2.0
limma,pro_inten,min,quantiles,2.0
msqrob2,pep_LFQ,No_MVI,center.median,2.0
plgem,sc,MinProb,quantiles,2.0
DEP,pro_LFQ,bpca,vsn,2.0
siggenes,pro_inten,MLE,center.median,2.0
siggenes,pro_inten,nbavg,quantiles,2.0
DEP,pro_LFQ,QRILC,center.mean,2.0
msqrob2,pep_inten,min,quantiles,2.0
siggenes,pro_LFQ,missForest,center.mean,2.0
siggenes,pro_inten,QRILC,center.mean,2.0
ttest,pro_LFQ,QRILC,No_norm,2.0
ProteoMM,pep_inten,zero,max,2.0
proDA,pro_inten,knn,No_norm,2.0
msqrob2,pep_LFQ,MinDet,center.median,2.0
DEqMS,pro_LFQ,mice,quantiles,2.0
msqrob2,pep_inten,No_MVI,center.median,2.0
MSstats,pro_inten,No_MVI,equalizeMedians,2.0
siggenes,pro_LFQ,min,No_norm,2.0
msqrob2,pep_inten,MLE,quantiles,2.0
DEP,pro_inten,zero,No_norm,2.0
DEqMS,pro_LFQ,mice,max,2.0
limma,pro_inten,zero,No_norm,2.0
DEqMS,pro_inten,MLE,max,2.0
DEP,pro_LFQ,bpca,max,2.0
DEqMS,pro_inten,MinProb,vsn,2.0
DEqMS,pro_inten,MLE,vsn,2.0
msqrob2,pep_LFQ,No_MVI,center.mean,2.0
msqrob2,pep_LFQ,missForest,vsn,2.0
DEqMS,pro_inten,nbavg,center.median,2.0
DEqMS,pro_LFQ,QRILC,max,2.0
limma,pro_LFQ,QRILC,max,2.0
limma,pro_LFQ,MLE,vsn,2.0
msqrob2,pep_LFQ,No_MVI,quantiles,2.0
DEqMS,pro_LFQ,missForest,div.median,2.0
DEqMS,pro_LFQ,knn,max,2.0
limma,pro_LFQ,bpca,max,2.0
DEqMS,pro_LFQ,missForest,max,2.0
DEP,pro_inten,QRILC,center.mean,2.0
proDA,pro_inten,mice,center.median,2.0
limma,pro_LFQ,missForest,div.median,2.0
DEqMS,pro_LFQ,MLE,sum,2.0
limma,pro_LFQ,missForest,div.mean,2.0
DEqMS,pro_LFQ,MinProb,div.median,2.0
MSstats,pro_inten,No_MVI,quantile,2.0
DEqMS,pro_LFQ,missForest,div.mean,2.0
SAM,pro_inten,bpca,No_norm,2.0
ProteoMM,pep_LFQ,zero,max,2.0
ProteoMM,pep_inten,MinDet,sum,2.0
limma,pro_LFQ,MinProb,div.median,2.0
DEP,pro_LFQ,min,center.median,2.0
DEP,pro_inten,MLE,max,2.0
msqrob2,pep_inten,No_MVI,center.mean,2.0
plgem,sc,MinProb,No_norm,2.0
DEP,pro_LFQ,mice,max,2.0
ttest,pro_LFQ,min,center.median,2.0
msqrob2,pep_LFQ,missForest,div.mean,2.0
proDA,pro_LFQ,nbavg,center.mean,2.0
DEP,pro_LFQ,min,center.mean,2.0
DEP,pro_LFQ,nbavg,center.median,2.0
limma,pro_LFQ,knn,max,2.0
limma,pro_LFQ,MinProb,div.mean,2.0
ROTS,pro_inten,knn,center.median,2.0
DEqMS,pro_LFQ,MinProb,div.mean,2.0
DEP,pro_LFQ,missForest,sum,2.0
ROTS,pro_inten,zero,No_norm,2.0
msqrob2,pep_inten,No_MVI,quantiles,2.0
msqrob2,pep_inten,missForest,vsn,2.0
limma,pro_inten,missForest,vsn,2.0
DEP,pro_LFQ,MinDet,center.median,2.0
ROTS,pro_LFQ,No_MVI,No_norm,2.0
proDA,pro_LFQ,min,center.median,2.0
msqrob2,pep_LFQ,missForest,div.median,2.0
msqrob2,pep_LFQ,min,center.mean,2.0
DEP,pro_LFQ,MinProb,center.mean,2.0
ttest,pro_LFQ,MLE,No_norm,2.0
msqrob2,pep_inten,min,center.mean,2.0
siggenes,pro_inten,mice,No_norm,2.0
DEP,pro_inten,MLE,vsn,2.0
ProteoMM,pep_inten,zero,div.median,2.0
ROTS,pro_inten,mice,center.median,2.0
DEP,pro_inten,missForest,center.median,2.0
proDA,pro_inten,zero,center.median,2.0
limma,pro_inten,min,center.mean,2.0
ttest,pro_inten,MinProb,No_norm,2.0
DEqMS,pro_inten,QRILC,vsn,2.0
limma,pro_LFQ,zero,center.mean,2.0
siggenes,pro_inten,MLE,center.mean,2.0
ProteoMM,pep_inten,zero,div.mean,2.0
siggenes,pro_LFQ,missForest,No_norm,2.0
DEP,pro_LFQ,MLE,sum,2.0
DEqMS,pro_LFQ,MinDet,div.median,2.0
DEP,pro_inten,bpca,center.mean,2.0
limma,pro_LFQ,MinDet,div.median,2.0
ROTS,pro_LFQ,mice,center.mean,2.0
DEP,pro_LFQ,knn,max,2.0
siggenes,pro_inten,nbavg,center.median,2.0
siggenes,pro_LFQ,nbavg,center.median,2.0
ttest,pro_LFQ,min,center.mean,2.0
DEqMS,pro_inten,mice,quantiles,2.0
msqrob2,pep_LFQ,missForest,max,2.0
msqrob2,pep_inten,missForest,div.median,2.0
DEP,pro_LFQ,knn,quantiles,2.0
limma,pro_LFQ,bpca,vsn,2.0
DEqMS,pro_inten,zero,No_norm,2.0
ProteoMM,pep_inten,bpca,sum,2.0
DEqMS,pro_LFQ,MinDet,div.mean,2.0
DEqMS,pro_inten,MinDet,vsn,2.0
ProteoMM,pep_LFQ,knn,vsn,2.0
ROTS,pro_inten,mice,quantiles,2.0
DEP,pro_inten,MinProb,vsn,2.0
msqrob2,pep_inten,missForest,div.mean,2.0
limma,pro_LFQ,MinDet,div.mean,2.0
DEqMS,pro_inten,nbavg,center.mean,2.0
DEP,pro_inten,QRILC,vsn,2.0
msqrob2,pep_inten,missForest,max,2.0
DEqMS,pro_LFQ,zero,center.median,2.0
limma,pro_LFQ,mice,max,2.0
DEqMS,pro_inten,bpca,vsn,2.0
ProteoMM,pep_LFQ,zero,div.median,2.0
limma,pro_LFQ,missForest,max,2.0
ttest,pro_inten,MinDet,No_norm,2.0
ProteoMM,pep_LFQ,min,sum,2.0
limma,pro_LFQ,No_MVI,center.median,2.0
limma,pro_LFQ,MLE,sum,2.0
ttest,pro_LFQ,MinDet,center.mean,2.0
DEqMS,pro_LFQ,missForest,sum,2.0
msqrob2,pep_LFQ,mice,No_norm,2.0
DEqMS,pro_LFQ,mice,vsn,2.0
DEP,pro_LFQ,nbavg,center.mean,2.0
ROTS,pro_inten,mice,center.mean,2.0
DEP,pro_LFQ,missForest,center.mean,2.0
ProteoMM,pep_LFQ,zero,div.mean,2.0
siggenes,pro_inten,min,No_norm,2.0
DEP,pro_inten,min,center.mean,2.0
msqrob2,pep_LFQ,MinProb,div.median,2.0
DEP,pro_inten,min,quantiles,2.0
ProteoMM,pep_LFQ,MLE,center.median,2.0
limma,pro_LFQ,missForest,sum,2.0
DEqMS,pro_LFQ,MinProb,max,2.0
msqrob2,pep_LFQ,bpca,max,2.0
msqrob2,pep_inten,MinProb,div.median,2.0
ttest,pro_LFQ,MinProb,center.mean,2.0
ROTS,pro_LFQ,MinProb,vsn,2.0
limma,pro_inten,knn,center.median,2.0
DEP,pro_inten,MinDet,center.median,2.0
msqrob2,pep_inten,bpca,max,2.0
DEP,pro_inten,nbavg,center.median,2.0
limma,pro_LFQ,QRILC,div.median,2.0
DEP,pro_LFQ,nbavg,max,2.0
ROTS,pro_LFQ,zero,center.mean,2.0
ProteoMM,pep_inten,MinProb,sum,2.0
limma,pro_LFQ,No_MVI,center.mean,2.0
ROTS,pro_inten,knn,center.mean,2.0
ROTS,pro_LFQ,QRILC,vsn,2.0
limma,pro_LFQ,QRILC,div.mean,2.0
DEP,pro_inten,bpca,vsn,2.0
ROTS,pro_LFQ,mice,quantiles,2.0
DEP,pro_LFQ,bpca,center.median,2.0
ROTS,pro_LFQ,MinDet,vsn,2.0
limma,pro_inten,MinProb,vsn,2.0
DEP,pro_LFQ,MinProb,max,2.0
ROTS,pro_LFQ,missForest,vsn,2.0
ttest,pro_LFQ,MinProb,center.median,2.0
limma,pro_inten,MLE,max,2.0
DEqMS,pro_LFQ,No_MVI,center.median,2.0
DEqMS,pro_inten,knn,center.median,2.0
proDA,pro_inten,zero,center.mean,2.0
siggenes,pro_LFQ,nbavg,center.mean,2.0
limma,pro_LFQ,zero,quantiles,2.0
ttest,pro_LFQ,MinDet,center.median,2.0
DEP,pro_LFQ,mice,vsn,3.0
ProteoMM,pep_LFQ,zero,sum,3.0
limma,pro_LFQ,MinProb,max,3.0
DEP,pro_inten,mice,quantiles,3.0
DEqMS,pro_inten,missForest,div.median,3.0
limma,pro_inten,QRILC,vsn,3.0
ProteoMM,pep_inten,MLE,center.median,3.0
DEqMS,pro_inten,MinProb,div.median,3.0
limma,pro_inten,MLE,vsn,3.0
DEqMS,pro_inten,min,center.median,3.0
DEqMS,pro_inten,nbavg,quantiles,3.0
proDA,pro_inten,mice,center.mean,3.0
DEqMS,pro_inten,MLE,div.median,3.0
DEqMS,pro_inten,bpca,max,3.0
siggenes,pro_LFQ,nbavg,quantiles,3.0
ttest,pro_inten,min,No_norm,3.0
DEP,pro_LFQ,nbavg,vsn,3.0
msqrob2,pep_inten,nbavg,quantiles,3.0
siggenes,pro_inten,nbavg,center.mean,3.0
siggenes,pro_LFQ,bpca,center.median,3.0
DEqMS,pro_LFQ,No_MVI,center.mean,3.0
plgem,sc,mice,center.median,3.0
limma,pro_inten,bpca,vsn,3.0
limma,pro_inten,MinDet,vsn,3.0
ProteoMM,pep_LFQ,MLE,center.mean,3.0
ROTS,pro_inten,knn,quantiles,3.0
msqrob2,pep_LFQ,bpca,vsn,3.0
DEP,pro_inten,missForest,center.mean,3.0
DEP,pro_LFQ,MinDet,center.mean,3.0
msqrob2,pep_inten,mice,No_norm,3.0
siggenes,pro_LFQ,bpca,center.mean,3.0
DEqMS,pro_inten,No_MVI,No_norm,3.0
DEP,pro_inten,MinDet,vsn,3.0
ttest,pro_LFQ,mice,No_norm,3.0
DEP,pro_LFQ,missForest,max,3.0
msqrob2,pep_LFQ,MinProb,div.mean,3.0
msqrob2,pep_inten,nbavg,center.mean,3.0
limma,pro_inten,knn,center.mean,3.0
SAM,pro_LFQ,MLE,No_norm,3.0
limma,pro_inten,No_MVI,No_norm,3.0
ProteoMM,pep_inten,knn,vsn,3.0
siggenes,pro_LFQ,MLE,center.median,3.0
DEP,pro_inten,min,center.median,3.0
msqrob2,pep_LFQ,MinDet,div.median,3.0
limma,pro_inten,missForest,div.median,3.0
ProteoMM,pep_LFQ,mice,div.median,3.0
ttest,pro_LFQ,MinProb,quantiles,3.0
proDA,pro_LFQ,MinProb,div.median,3.0
msqrob2,pep_inten,MinProb,div.mean,3.0
siggenes,pro_inten,min,quantiles,3.0
DEqMS,pro_inten,min,quantiles,3.0
proDA,pro_LFQ,missForest,div.median,3.0
ProteoMM,pep_LFQ,MLE,quantiles,3.0
DEqMS,pro_LFQ,zero,center.mean,3.0
msqrob2,pep_inten,MinDet,div.median,3.0
ProteoMM,pep_inten,MLE,center.mean,3.0
siggenes,pro_LFQ,QRILC,vsn,3.0
DEqMS,pro_LFQ,knn,quantiles,3.0
DEqMS,pro_LFQ,MLE,div.mean,3.0
proDA,pro_LFQ,missForest,div.mean,3.0
DEqMS,pro_LFQ,MLE,div.median,3.0
proDA,pro_LFQ,MinProb,div.mean,3.0
ROTS,pro_LFQ,MinProb,div.median,3.0
DEP,pro_inten,MinDet,center.mean,3.0
msqrob2,pep_LFQ,QRILC,vsn,3.0
DEqMS,pro_inten,knn,center.mean,3.0
ROTS,pro_inten,missForest,vsn,3.0
SAM,pro_LFQ,QRILC,vsn,3.0
ROTS,pro_LFQ,MinDet,div.median,3.0
ROTS,pro_LFQ,QRILC,div.median,3.0
siggenes,pro_LFQ,MinProb,vsn,3.0
DEqMS,pro_inten,MinProb,div.mean,3.0
limma,pro_LFQ,nbavg,max,3.0
msqrob2,pep_inten,QRILC,vsn,3.0
ROTS,pro_inten,No_MVI,No_norm,3.0
ProteoMM,pep_inten,min,sum,3.0
ProteoMM,pep_inten,MLE,quantiles,3.0
ProteoMM,pep_inten,zero,sum,3.0
DEqMS,pro_inten,missForest,div.mean,3.0
limma,pro_LFQ,mice,vsn,3.0
DEqMS,pro_inten,min,center.mean,3.0
msqrob2,pep_inten,QRILC,div.median,3.0
DEqMS,pro_LFQ,zero,quantiles,3.0
DEP,pro_LFQ,MLE,center.median,3.0
proDA,pro_LFQ,No_MVI,center.median,3.0
ROTS,pro_LFQ,MinProb,div.mean,3.0
DEqMS,pro_inten,MLE,div.mean,3.0
ProteoMM,pep_LFQ,missForest,sum,3.0
siggenes,pro_LFQ,MLE,center.mean,3.0
ProteoMM,pep_inten,mice,div.median,3.0
siggenes,pro_LFQ,bpca,quantiles,3.0
msqrob2,pep_LFQ,QRILC,div.median,3.0
limma,pro_LFQ,nbavg,vsn,3.0
ProteoMM,pep_LFQ,missForest,No_norm,3.0
DEP,pro_LFQ,missForest,center.median,3.0
ROTS,pro_inten,QRILC,vsn,3.0
DEP,pro_LFQ,nbavg,sum,3.0
ROTS,pro_LFQ,MinDet,div.mean,3.0
limma,pro_inten,MinProb,div.median,3.0
limma,pro_LFQ,No_MVI,quantiles,3.0
DEqMS,pro_LFQ,nbavg,max,3.0
proDA,pro_LFQ,No_MVI,center.mean,3.0
limma,pro_inten,bpca,max,3.0
DEP,pro_LFQ,zero,quantiles,3.0
ttest,pro_LFQ,bpca,No_norm,3.0
DEP,pro_inten,bpca,max,3.0
ttest,pro_inten,missForest,No_norm,3.0
DEqMS,pro_inten,MinDet,div.median,3.0
DEP,pro_inten,No_MVI,No_norm,3.0
limma,pro_LFQ,zero,vsn,3.0
proDA,pro_LFQ,MinDet,div.median,3.0
limma,pro_inten,knn,quantiles,3.0
msqrob2,pep_inten,bpca,vsn,3.0
ttest,pro_inten,MLE,No_norm,3.0
msqrob2,pep_LFQ,min,No_norm,3.0
proDA,pro_inten,knn,center.median,3.0
ProteoMM,pep_LFQ,mice,div.mean,3.0
DEqMS,pro_inten,MLE,sum,3.0
SAM,pro_LFQ,MinProb,vsn,3.0
proDA,pro_LFQ,MLE,sum,3.0
DEqMS,pro_LFQ,QRILC,div.mean,3.0
siggenes,pro_LFQ,MLE,quantiles,3.0
DEqMS,pro_LFQ,QRILC,div.median,3.0
msqrob2,pep_LFQ,QRILC,div.mean,3.0
plgem,sc,mice,No_norm,3.0
siggenes,pro_LFQ,min,quantiles,3.0
proDA,pro_LFQ,MinDet,div.mean,3.0
limma,pro_LFQ,MLE,div.median,3.0
msqrob2,pep_inten,QRILC,div.mean,3.0
limma,pro_LFQ,MLE,div.mean,3.0
ROTS,pro_LFQ,QRILC,div.mean,3.0
ttest,pro_LFQ,min,quantiles,3.0
ttest,pro_LFQ,MinDet,quantiles,3.0
DEqMS,pro_LFQ,zero,vsn,3.0
limma,pro_inten,missForest,div.mean,3.0
msqrob2,pep_inten,min,No_norm,3.0
DEqMS,pro_LFQ,MinDet,max,3.0
limma,pro_inten,MLE,div.median,3.0
DEqMS,pro_LFQ,nbavg,vsn,3.0
ProteoMM,pep_inten,mice,div.mean,3.0
SAM,pro_LFQ,QRILC,quantiles,3.0
DEqMS,pro_LFQ,bpca,div.median,3.0
DEqMS,pro_LFQ,bpca,div.mean,3.0
DEqMS,pro_inten,QRILC,div.median,3.0
siggenes,pro_inten,missForest,No_norm,3.0
ttest,pro_LFQ,knn,No_norm,3.0
DEqMS,pro_inten,knn,max,3.0
DEqMS,pro_inten,mice,max,3.0
DEqMS,pro_inten,bpca,div.median,3.0
proDA,pro_LFQ,min,center.mean,3.0
SAM,pro_inten,QRILC,center.median,3.0
DEP,pro_LFQ,knn,center.mean,3.0
ROTS,pro_inten,MinProb,vsn,3.0
msqrob2,pep_LFQ,nbavg,vsn,3.0
limma,pro_inten,MinProb,div.mean,3.0
limma,pro_inten,MinDet,div.median,3.0
limma,pro_LFQ,bpca,div.median,3.0
DEP,pro_LFQ,bpca,center.mean,3.0
ProteoMM,pep_inten,missForest,No_norm,3.0
plgem,sc,nbavg,center.mean,3.0
msqrob2,pep_inten,mice,center.mean,3.0
msqrob2,pep_LFQ,mice,center.mean,3.0
msqrob2,pep_LFQ,MinDet,div.mean,3.0
SAM,pro_inten,missForest,center.median,3.0
ttest,pro_inten,QRILC,No_norm,3.0
msqrob2,pep_LFQ,bpca,div.mean,3.0
limma,pro_inten,QRILC,div.median,3.0
limma,pro_LFQ,nbavg,sum,3.0
DEqMS,pro_inten,MinDet,div.mean,3.0
limma,pro_inten,zero,quantiles,3.0
DEP,pro_LFQ,MinDet,max,3.0
proDA,pro_inten,knn,center.mean,3.0
siggenes,pro_LFQ,zero,No_norm,3.0
DEP,pro_LFQ,knn,center.median,3.0
DEP,pro_LFQ,knn,vsn,3.0
DEqMS,pro_inten,missForest,max,3.0
ROTS,pro_LFQ,No_MVI,center.median,3.0
edgeR,sc,QRILC,No_norm,3.0
msqrob2,pep_LFQ,MinProb,max,3.0
limma,pro_inten,zero,center.median,3.0
proDA,pro_inten,No_MVI,No_norm,3.0
DEP,pro_inten,mice,center.median,3.0
limma,pro_LFQ,bpca,div.mean,3.0
ProteoMM,pep_inten,missForest,sum,3.0
ROTS,pro_inten,MinDet,vsn,3.0
msqrob2,pep_inten,MinDet,div.mean,3.0
ROTS,pro_inten,QRILC,div.median,3.0
ROTS,pro_inten,min,vsn,3.0
DEqMS,pro_LFQ,nbavg,sum,3.0
ProteoMM,pep_LFQ,bpca,No_norm,3.0
siggenes,pro_LFQ,zero,center.median,3.0
msqrob2,pep_LFQ,MLE,sum,3.0
SAM,pro_inten,bpca,quantiles,3.0
ROTS,pro_LFQ,knn,max,3.0
ROTS,pro_LFQ,QRILC,max,3.0
msqrob2,pep_LFQ,mice,center.median,3.0
edgeR,sc,QRILC,quantiles,3.0
plgem,sc,MinDet,div.median,3.0
limma,pro_inten,bpca,div.median,3.0
plgem,sc,min,div.median,3.0
siggenes,pro_LFQ,mice,center.mean,3.0
ROTS,pro_LFQ,bpca,vsn,3.0
limma,pro_inten,MLE,div.mean,3.0
plgem,sc,zero,div.median,3.0
DEP,pro_inten,missForest,max,3.0
DEqMS,pro_LFQ,knn,vsn,3.0
siggenes,pro_LFQ,mice,center.median,3.0
limma,pro_inten,knn,max,3.0
DEP,pro_inten,mice,max,3.0
DEP,pro_LFQ,QRILC,sum,3.0
limma,pro_LFQ,MinDet,max,3.0
SAM,pro_LFQ,missForest,vsn,3.0
ROTS,pro_LFQ,No_MVI,center.mean,3.0
SAM,pro_LFQ,mice,No_norm,3.0
msqrob2,pep_LFQ,knn,max,3.0
DEP,pro_inten,MLE,sum,3.0
SAM,pro_inten,mice,No_norm,3.0
SAM,pro_LFQ,missForest,center.median,3.0
ROTS,pro_inten,missForest,div.median,3.0
ProteoMM,pep_inten,zero,vsn,3.0
DEP,pro_inten,knn,max,3.0
DEP,pro_inten,knn,quantiles,3.0
msqrob2,pep_LFQ,knn,No_norm,3.0
msqrob2,pep_inten,knn,No_norm,3.0
plgem,sc,MinProb,div.median,3.0
limma,pro_inten,MinDet,div.mean,3.0
ROTS,pro_LFQ,MLE,vsn,3.0
msqrob2,pep_LFQ,mice,quantiles,3.0
siggenes,pro_inten,min,vsn,3.0
msqrob2,pep_inten,mice,center.median,3.0
SAM,pro_LFQ,QRILC,center.mean,3.0
ROTS,pro_inten,zero,center.median,3.0
proDA,pro_LFQ,QRILC,div.median,3.0
ttest,pro_LFQ,missForest,center.median,3.0
DEP,pro_LFQ,min,max,3.0
DEP,pro_LFQ,min,vsn,3.0
msqrob2,pep_LFQ,MLE,max,3.0
ROTS,pro_inten,MinProb,div.median,3.0
msqrob2,pep_inten,mice,quantiles,3.0
SAM,pro_LFQ,QRILC,center.median,3.0
proDA,pro_inten,missForest,div.median,3.0
SAM,pro_LFQ,bpca,No_norm,3.0
proDA,pro_LFQ,missForest,sum,3.0
DEP,pro_LFQ,No_MVI,quantiles,3.0
msqrob2,pep_LFQ,bpca,div.median,3.0
ROTS,pro_inten,missForest,max,3.0
DEqMS,pro_inten,No_MVI,center.median,3.0
